tract_geoid,equity_priority_score,equity_tier,equity_percentile,composite_need,composite_access_deficit,ind_1_transit_dependency,ind_2_temporal_mismatch,ind_3_structural_gap,ind_4_time_tax,ind_5_service_coverage,ind_6_economic_vulnerability,ind_7_multimodal_deficit,poverty_rate_pct,hh_no_vehicle_pct,snap_benefits_pct,rent_burden_50pct_plus,unemployment_rate_pct,stop_count,route_count,transit_jobs_30_mean,auto_jobs_30_mean,institutional_tract,headway_early_min,headway_peak_am_min,mean_service_span_hours,total_weekday_trips,freq_early_tph,freq_peak_am_tph,weekend_weekday_ratio,unique_routes,unique_stops,unique_headsigns,wheelchair_pct,rail_trip_share,trend_poverty_rate_pct,trend_hh_no_vehicle_pct,trend_snap_benefits_pct,trend_rent_burden_30pct_plus,trend_rent_burden_50pct_plus,trend_unemployment_rate_pct,trend_median_household_income,trend_per_capita_income,trend_commute_public_transit_pct,trend_commute_drove_alone_pct,trend_commute_wfh_pct,trend_mean_commute_time_min,trend_median_gross_rent,trend_total_population,trend_median_age,trend_under_18_pct,trend_age_65_plus_pct,trend_owner_occupied_pct,trend_renter_occupied_pct,trend_no_health_insurance_pct,trend_foreign_born_pct,trend_hispanic_latino_pct,trend_black_alone_pct,trend_white_alone_pct,trend_asian_alone_pct,neighbor_mean_equity_score,neighbor_mean_headway_peak,n_neighbors,poverty_x_low_span,novehicle_x_low_service,novehicle_x_weekend_gap,rising_poverty_x_current
12086000124,0.1182807996552883,Moderate,65.625,0.2114134278852361,0.5594762870005399,0.1118559486696068,0.5790736778950528,0.4132362755976466,0.2954188832331891,0.5890275063458903,0.3109709071008654,0.9206250919309203,11.8,12.5,38.8,53.4,7.0,16.0,7.0,26024.58823529412,1303795.4705882352,False,22.64714285714286,29.516666255517357,15.604288194444445,869.0,5.333333333333333,51.666666666666664,0.4557321225879682,7.0,16.0,8.0,0.604994324631101,0.0,-0.4699999999999123,-1.2399999999999185,0.8100000000001318,-0.1099999999998265,0.17999999999979235,0.32999999999999335,3091.3999999998614,736.8999999999841,-1.6599999999999118,1.9899999999997897,-0.2800000000000471,-0.06000000000006436,101.69999999999426,-18.099999999995486,0.9600000000002438,1.139999999999875,1.0699999999999883,-0.11999999999998727,0.11999999999998667,-0.8799999999997964,6.419999999998418,-0.6999999999998837,0.11999999999997442,-4.4699999999996525,-0.08999999999999657,0.12253155021770279,28.21693117935307,7,99.06939930555555,0.014367816091954023,6.803348467650397,0.0
12086000125,0.104775897157115,Moderate,56.640625,0.1825526137349307,0.5739490386549673,0.112340521355196,0.4754850841594317,0.4302978947995445,0.3780091086532205,0.64191511108116,0.2527647061146655,0.9440379945814796,12.7,11.1,4.9,67.7,6.2,4.0,4.0,17486.85714285714,956921.7142857144,False,30.5,22.83462962962963,16.082708333333333,245.0,2.8333333333333335,13.333333333333334,0.8163265306122449,4.0,4.0,4.0,0.8693877551020408,0.0,0.31025673460301756,-0.6994745896496019,0.4298268534071855,0.17933726648982506,-1.9970326256348463,1.1098447651236596,1902.029662611827,-133.62651338820643,0.4201014997266829,-2.440919468113054,2.360238822886344,1.5397910299742685,202.71844906797506,315.99456677933057,-1.0496835596753558,1.6301074702988974,0.09068661579872235,-3.1590267967371175,3.1590267967371215,-0.0699820882834654,8.230310469750725,0.04864468011886375,-0.500107470298861,-5.48018508773657,-0.5098089416907828,0.08028395778975175,15.332002368163764,4,100.54960416666667,0.0451219512195122,2.0387755102040814,3.940260529458323
12086000126,0.1200994038421363,Moderate,67.3828125,0.2272016556374717,0.5286026789953053,0.1853291352709715,0.3459958196865417,0.3939193564749946,0.3468083568278753,0.6155328301547722,0.2690741760039719,0.9407570318323428,23.8,15.6,12.6,61.8,1.7,12.0,4.0,20414.4,925455.0,False,9.0,19.975092592592585,17.396828703703704,1007.0,5.5,43.666666666666664,0.7497517378351539,4.0,12.0,5.0,0.8033763654419066,0.0,2.289999999999637,-3.7399999999997635,-0.20000000000006463,0.6299999999998563,3.689999999999767,-1.3099999999998504,1011.5999999999303,7077.7999999994245,0.4599999999998347,-3.1699999999996487,2.2599999999996667,-1.8300000000001777,97.89999999999655,-109.49999999999784,0.869999999999922,-1.3699999999999157,3.0599999999997385,2.9299999999995032,-2.9299999999995037,-1.9199999999998132,12.559999999997306,5.239999999999742,-0.35999999999999055,-4.949999999999878,-0.6799999999999145,0.07862865108566446,16.243800728673538,3,157.15547685185183,0.015476190476190475,3.903872889771599,54.50199999999137
12086000127,0.1021283546868589,Moderate,54.296875,0.1583467208503624,0.6449666537987243,0.1238859086675394,0.5391019922688076,0.556521865778449,0.4770114942528735,0.6843392552283398,0.1928075330331855,0.9678586614651518,18.0,7.6,8.6,42.0,2.0,3.0,1.0,8978.75,944099.0,False,120.0,120.0,10.416666666666666,24.0,0.0,1.0,0.5,1.0,3.0,1.0,0.0,0.0,1.0400000000000071,-0.07999999999996187,-0.3499999999999531,3.1299999999998596,-7.099999999999619,-0.32999999999999474,3579.6999999996706,777.7999999998626,0.5800000000000102,-7.279999999999507,3.5499999999995864,0.6599999999999694,94.09999999999121,80.7000000000117,1.4499999999998208,-0.41999999999979276,0.3299999999999098,4.619999999999849,-4.619999999999848,2.0199999999998055,6.259999999998346,1.1899999999998039,-0.22000000000001046,-8.159999999999322,-0.039999999999986144,0.07043951447158431,69.43064914891396,2,244.5,0.304,3.8,18.720000000000127
12086000128,0.0556152019407659,Low,13.4765625,0.119389957897936,0.4658281393172968,0.0714714710354826,0.0722987288135593,0.4065275657710259,0.337883141762452,0.5781636650043803,0.1673084447603895,0.9342675952350666,8.7,6.6,3.0,46.8,3.1,13.0,7.0,25015.8125,1210500.90625,False,27.489444444444437,18.861298297827904,17.1033547008547,784.0,6.666666666666667,44.0,0.8731435643564357,7.0,13.0,12.0,0.8935643564356436,0.0,0.5999999999999552,0.36999999999997407,-1.0099999999999412,0.5100000000000374,5.869999999999453,-0.479999999999968,4708.399999999556,3457.299999999541,0.8799999999999768,-9.069999999999578,4.580000000000001,0.0799999999999937,220.49999999997732,254.39999999998415,0.589999999999997,0.5400000000000525,0.2999999999999947,1.7799999999999017,-1.7799999999999012,-0.530000000000098,9.72999999999812,-2.789999999999792,4.119999999999656,-10.909999999999274,0.6599999999999627,0.11529879071563638,48.42414769336063,7,60.00081410256409,0.00840764331210191,0.8372524752475243,5.21999999999961
12086000129,0.0852638270024027,Low,37.5,0.1305554335657489,0.6530852425951544,0.038642389422551,0.1091724898404202,0.6426606031071566,0.5591043814856437,0.988429002978776,0.2224684777089469,0.9660597355637756,2.1,5.9,1.8,75.2,4.5,0.0,0.0,5908.272727272727,970116.6363636364,False,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2299999999999394,-0.04000000000007635,0.2899999999999554,-2.3500000000000383,0.7800000000000974,1.4499999999998132,7222.800000000468,3132.100000000182,0.0,3.0100000000002574,0.8199999999994981,-0.2200000000001052,85.09999999998733,-6.400000000003484,0.5299999999999145,-0.3000000000000754,1.2699999999998506,-1.3999999999999149,1.3999999999999118,5.379491710828989e-14,1.7299999999989588,0.2799999999999091,-0.049999999999983336,-6.829999999999253,-0.6199999999999642,0.09536225747337868,74.26679629457732,3,50.400000000000006,5.9,5.9,0.0
12086000130,0.0629684183918964,Low,17.1875,0.1156883838719935,0.5442933532684622,0.0647987270547755,0.3624673367919374,0.4319509726742551,0.3502843026545716,0.6167830126693173,0.1665780406892116,0.9599811415522296,9.8,3.7,3.6,46.6,2.1,13.0,4.0,17241.51724137931,951600.6896551724,False,9.048,10.030654013742248,18.391410256410257,1736.0,8.833333333333334,77.33333333333333,0.7266705069124424,4.0,13.0,5.0,0.9567972350230415,0.0,1.069999999999926,-0.8399999999999431,0.32999999999997853,3.369999999999577,-0.07999999999978377,-0.36999999999995065,5862.299999999301,8491.099999999762,-0.6199999999999674,0.6799999999997947,1.2000000000000284,-0.8999999999999762,204.0999999999708,165.3999999999879,0.2100000000000444,0.48000000000000564,0.31999999999999995,2.6099999999998436,-2.6099999999998498,-0.6799999999999694,5.42999999999814,2.359999999999792,-0.7499999999999463,-6.389999999999628,0.17000000000002818,0.08200554944722686,13.710704192546581,3,54.964179487179486,0.0021301093839953948,1.0113191244239632,10.485999999999274
12086000131,0.0813318406489167,Low,33.0078125,0.1486266373999974,0.54722250379674,0.0734620569445848,0.4310132209125585,0.41808974756857,0.3400881948962626,0.6286456437989981,0.22379121785541,0.9182757118073108,13.4,2.6,2.7,61.6,4.3,7.0,5.0,23560.28,1210353.56,False,23.361111111111125,52.625563909774435,13.036984126984127,213.0,0.6666666666666666,11.333333333333334,0.687793427230047,5.0,7.0,5.0,0.6291079812206573,0.0,1.7699999999997789,-1.759999999999867,-0.4300000000000342,-2.689999999999779,2.489999999999935,-0.5999999999999333,3579.899999999701,1354.5000000001387,-0.30999999999997213,-2.269999999999889,4.499999999999775,-1.2699999999998866,132.39999999998955,232.9999999999766,0.47000000000004105,0.9599999999998843,0.5100000000000826,0.9999999999997911,-0.9999999999997947,0.4599999999999649,4.349999999998254,-2.4299999999998305,0.19999999999997392,-3.789999999999816,-0.26999999999999136,0.09394520204338155,85.08741248697876,3,146.9044126984127,0.012149532710280374,0.8117370892018778,23.717999999997037
12086000132,0.1026265770843604,Moderate,54.4921875,0.1896804053318534,0.5410499672056855,0.1470944181922265,0.5080272823991125,0.3892967821690375,0.3125075303019349,0.5760781274569265,0.2322663924714803,0.919340113701416,17.5,14.5,10.3,52.6,3.9,28.0,5.0,27930.291666666668,1236251.4166666667,False,15.322457264957265,50.17482497395753,13.326944444444445,991.0,8.0,57.666666666666664,0.7023208879919274,5.0,28.0,8.0,0.6791120080726539,0.0,0.45391953857443773,-1.424706947907706,1.8890619907682396,-0.5212730125282938,-0.4100169017501641,0.09989949901082139,3999.1427121622924,1538.9972267486266,-0.0003350032969781487,-0.9637185365969161,0.14251252472773437,1.8285594858230791,178.1586255769569,370.50736400908846,-2.2237689386761392,0.9485594858228915,-3.638073882627383,1.1447905471467432,-1.1447905471467508,2.447487475272437,5.634388543188664,-0.614757046816855,-1.208659986812032,-6.462479024397209,0.34050250494541284,0.08527498652743075,55.899152420587455,5,186.7784722222222,0.014616935483870967,4.316347124117053,7.94359192505266
12086000145,0.0373208088105792,Low,5.6640625,0.0711897275267052,0.5242442991031141,0.0476622823104431,0.1608477652342428,0.4713516317058221,0.394409503843466,0.6600580396253117,0.0947171727429674,0.9345545551067276,8.5,1.7,2.9,20.8,1.8,10.0,2.0,15528.75,1050879.0,False,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7900000000000504,0.010000000000027452,0.5199999999998078,0.7999999999998136,-0.08000000000010961,-0.7099999999999428,7922.900000000578,-2685.000000000233,-0.4899999999999582,-6.949999999999865,5.8899999999998744,-0.8800000000000042,0.0,-704.9000000000102,-2.080000000000024,3.0199999999999676,-2.8500000000001124,1.9699999999999345,-1.9699999999999316,1.6300000000000368,-0.21000000000039137,5.4799999999999045,0.0,-7.9999999999996,-0.2199999999999998,0.10272394574366678,26.99051207024044,0,204.0,1.7,1.7,6.715000000000429
12086000134,0.0946051408582781,Moderate,46.484375,0.2020863497237363,0.4681421629299002,0.1386026555536752,0.4510041442965724,0.3614546468718865,0.2050818648086051,0.4622840993328391,0.2655700438937973,0.8608860593395977,19.5,12.7,14.4,63.8,1.6,22.0,14.0,34592.1282051282,1325698.435897436,False,8.375170068027211,21.65249275084402,16.351982323232324,2794.0,21.0,153.0,0.7122175141242938,14.0,22.0,23.0,0.7846045197740112,0.0,-0.22999999999984339,-0.7999999999998053,1.609999999999915,1.069999999999757,-3.6099999999996686,-0.9399999999999687,4031.399999999735,1364.4999999998424,0.6800000000001051,-3.0199999999999387,3.5799999999997105,-1.3899999999999824,90.39999999999382,37.499999999994685,-0.34999999999991127,1.2999999999998602,-0.6699999999999916,-0.8199999999999935,0.8199999999999936,2.4899999999999824,5.879999999998091,-1.0499999999999998,1.200000000000026,-8.899999999999292,-0.08000000000000088,0.0573736495136212,36.241035914702586,6,149.13634469696967,0.004543828264758497,3.6548375706214684,0.0
12086000140,0.0699263712169923,Low,23.046875,0.1451274678278041,0.4818272671852927,0.0748828877673625,0.0634247756946645,0.4225476147804211,0.3580086267138967,0.6172706634544106,0.2153720478882457,0.94788465528307,12.0,3.8,9.8,47.2,6.7,11.0,5.0,18458.555555555555,970391.0,False,24.920454545454547,15.456144323671499,11.352070707070707,468.0,5.0,23.0,0.7628205128205128,5.0,11.0,5.0,0.7905982905982906,0.0,0.3699999999999759,0.5399999999998849,1.4199999999997732,0.49000000000009836,-1.0599999999999712,0.6499999999999928,5776.999999999693,841.0999999999857,-0.059999999999992566,-2.3199999999997494,2.6799999999997843,2.199999999999888,62.3999999999935,-166.19999999999885,-1.0499999999999376,0.4499999999998969,-0.4799999999999592,1.6799999999997446,-1.6799999999997455,-1.1399999999999741,5.289999999998197,-0.9199999999997833,-0.5500000000000241,-10.979999999999379,1.3399999999997945,0.08595864816842491,14.635312974335033,4,151.77515151515152,0.00810234541577825,0.9012820512820514,4.439999999999711
12086000222,0.0920451022028491,Moderate,44.53125,0.1649915267782693,0.5578777528772599,0.0906131569157118,0.4286525597854769,0.4970330988926189,0.3686637507205099,0.5704153048273692,0.2393698966408268,0.9246240501603252,13.4,6.2,22.9,49.5,2.5,23.0,7.0,19183.433628318584,1482692.8938053097,False,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5199999999997176,0.629999999999861,0.3799999999998017,3.9599999999998676,-3.3199999999996366,-1.359999999999801,5207.399999999594,2620.7999999997255,-0.16999999999999268,-2.5200000000000227,-0.01999999999999334,-0.42999999999989175,79.59999999999128,-556.300000000003,1.089999999999808,-1.2999999999998795,1.1799999999998767,3.87999999999973,-3.879999999999733,-2.8899999999996733,6.139999999998131,-0.5299999999998326,-0.6299999999996262,-6.3399999999996615,0.9699999999997457,0.10272394574366678,26.99051207024044,0,321.6,6.2,6.2,0.0
12086000204,0.1241906410166592,Moderate,69.7265625,0.2158228580955505,0.5754285811638948,0.1369915677194853,0.3825195757755971,0.5783314368376842,0.4055533965320745,0.5626999657434238,0.2946541484716157,0.9480385309306946,23.4,5.5,22.7,65.0,0.0,21.0,8.0,14218.322147651006,1673624.9597315437,False,17.878431372549016,21.093079146324765,17.225158730158732,1873.0,9.666666666666666,74.33333333333333,0.7311799252536039,8.0,21.0,10.0,0.8142018152696209,0.0,2.849999999999854,0.3499999999999776,-0.4399999999999417,-1.1999999999999986,2.899999999999697,-1.7499999999998237,-2052.8999999997704,1573.699999999856,-0.2599999999999218,-3.17999999999976,1.7999999999998464,1.2499999999999032,17.29999999999619,-240.09999999999422,1.479999999999901,1.0799999999999672,1.8599999999998762,-0.8599999999999135,0.8599999999999194,-5.0199999999995475,0.9499999999988017,0.17999999999987443,-2.5499999999998546,-0.4999999999999323,0.3999999999999982,0.11375448976853839,17.504293892229175,8,158.53128571428567,0.002934898612593383,1.4785104111051788,66.68999999999657
12086000206,0.1362685449069848,High,77.734375,0.2460405089639623,0.5538459722782646,0.1592446312111582,0.4837942313410646,0.4636550013695002,0.3414257028535253,0.5408585764988656,0.3328363867167665,0.9394963493283672,19.4,14.5,30.9,72.4,1.8,30.0,9.0,21729.59223300971,1413099.5145631067,False,26.435714285714294,33.00934126984127,14.58227777777778,1008.0,3.6666666666666665,54.0,0.6284722222222222,9.0,30.0,11.0,0.5327380952380952,0.0,-0.8000000000000276,0.1800000000000241,0.13999999999999077,1.1900000000000737,2.159999999999927,-1.5499999999998604,1239.3000000000238,853.3999999999078,-1.269999999999934,-3.769999999999925,2.6999999999998447,-0.26000000000001317,81.59999999999454,70.70000000000502,2.2504036690776712e-14,1.1899999999999942,0.44999999999997436,-0.439999999999748,0.4399999999997485,-2.0599999999999508,7.119999999997974,0.9999999999998782,0.13000000000012338,-4.459999999999869,0.3099999999999551,0.09869363922998987,20.661422038511027,7,182.70381111111107,0.014370664023785926,5.387152777777778,0.0
