tract_geoid,equity_priority_score,equity_tier,equity_percentile,composite_need,composite_access_deficit,ind_1_transit_dependency,ind_2_temporal_mismatch,ind_3_structural_gap,ind_4_time_tax,ind_5_service_coverage,ind_6_economic_vulnerability,ind_7_multimodal_deficit,poverty_rate_pct,hh_no_vehicle_pct,snap_benefits_pct,rent_burden_50pct_plus,unemployment_rate_pct,stop_count,route_count,transit_jobs_30_mean,auto_jobs_30_mean,institutional_tract,headway_early_min,headway_peak_am_min,mean_service_span_hours,total_weekday_trips,freq_early_tph,freq_peak_am_tph,weekend_weekday_ratio,unique_routes,unique_stops,unique_headsigns,wheelchair_pct,rail_trip_share,trend_poverty_rate_pct,trend_hh_no_vehicle_pct,trend_snap_benefits_pct,trend_rent_burden_30pct_plus,trend_rent_burden_50pct_plus,trend_unemployment_rate_pct,trend_median_household_income,trend_per_capita_income,trend_commute_public_transit_pct,trend_commute_drove_alone_pct,trend_commute_wfh_pct,trend_mean_commute_time_min,trend_median_gross_rent,trend_total_population,trend_median_age,trend_under_18_pct,trend_age_65_plus_pct,trend_owner_occupied_pct,trend_no_health_insurance_pct,neighbor_mean_equity_score,neighbor_mean_headway_peak,n_neighbors,poverty_x_low_span,novehicle_x_low_service,novehicle_x_weekend_gap,rising_poverty_x_current
12086000124,0.1182807996552883,Moderate,65.625,0.2114134278852361,0.5594762870005399,0.1118559486696068,0.5790736778950528,0.4132362755976466,0.2954188832331891,0.5890275063458903,0.3109709071008654,0.9206250919309203,11.8,12.5,38.8,53.4,7.0,16.0,7.0,26024.58823529412,1303795.4705882352,False,22.64714285714286,29.516666255517357,15.604288194444445,869.0,5.333333333333333,51.666666666666664,0.4557321225879682,7.0,16.0,8.0,0.604994324631101,0.0,0.19714285714305219,-0.5600000000000547,0.6657142857139062,-0.6171428571434024,2.3228571428585933,0.22285714285704147,2268.4000000005835,375.00000000009845,-1.6885714285720173,0.9428571428574594,-0.13142857142844624,-0.5228571428572956,112.60000000003599,-57.74285714290938,1.5600000000001684,1.285714285714884,1.2142857142858468,-0.3000000000000571,-0.3571428571430012,0.12253155021770279,28.21693117935307,7,99.06939930555555,0.014367816091954023,6.803348467650397,2.326285714288016
12086000125,0.104775897157115,Moderate,56.640625,0.1825526137349307,0.5739490386549673,0.112340521355196,0.4754850841594317,0.4302978947995445,0.3780091086532205,0.64191511108116,0.2527647061146655,0.9440379945814796,12.7,11.1,4.9,67.7,6.2,4.0,4.0,17486.85714285714,956921.7142857144,False,30.5,22.83462962962963,16.082708333333333,245.0,2.8333333333333335,13.333333333333334,0.8163265306122449,4.0,4.0,4.0,0.8693877551020408,0.0,-0.3512451895698774,-0.14248184974942388,1.0255906095771614,-0.077616238221523,-1.3778804468816763,0.9541748322316153,2159.1640447239783,230.338204722838,0.3715010712335792,-3.0692281915102084,3.0887420163486654,0.5027078785527157,200.61317790575438,224.6532619852192,-0.8683453997680899,1.1715053359276675,0.4262047255705159,-3.256447711956447,0.008584222654926334,0.08028395778975175,15.332002368163764,4,100.54960416666667,0.0451219512195122,2.0387755102040814,0.0
12086000126,0.1200994038421363,Moderate,67.3828125,0.2272016556374717,0.5286026789953053,0.1853291352709715,0.3459958196865417,0.3939193564749946,0.3468083568278753,0.6155328301547722,0.2690741760039719,0.9407570318323428,23.8,15.6,12.6,61.8,1.7,12.0,4.0,20414.4,925455.0,False,9.0,19.975092592592585,17.396828703703704,1007.0,5.5,43.666666666666664,0.7497517378351539,4.0,12.0,5.0,0.8033763654419066,0.0,2.59714285714376,-2.5742857142860314,-0.4599999999999361,0.8171428571432714,0.9314285714281119,-1.0057142857145724,831.2000000003927,8529.400000003194,-0.3000000000002966,-2.4885714285722447,2.1400000000007875,-2.897142857144093,97.89999999999655,-119.17142857145528,1.4057142857148437,-2.0400000000008847,3.7571428571440806,2.9400000000011444,-1.728571428571989,0.07862865108566446,16.243800728673538,3,157.15547685185183,0.015476190476190475,3.903872889771599,61.812000000021484
12086000127,0.1021283546868589,Moderate,54.296875,0.1583467208503624,0.6449666537987243,0.1238859086675394,0.5391019922688076,0.556521865778449,0.4770114942528735,0.6843392552283398,0.1928075330331855,0.9678586614651518,18.0,7.6,8.6,42.0,2.0,3.0,1.0,8978.75,944099.0,False,120.0,120.0,10.416666666666666,24.0,0.0,1.0,0.5,1.0,3.0,1.0,0.0,0.0,0.9828571428575016,0.10857142857138416,-0.3657142857143277,3.5114285714298026,-9.797142857146317,-0.2771428571429563,5438.428571430642,1062.2000000005194,0.728571428571757,-7.28857142857392,3.580000000001185,0.84857142857174,94.54285714288858,118.25714285718492,0.9914285714287338,-0.10857142857148881,-0.005714285714417801,3.965714285715036,1.9885714285720462,0.07043951447158431,69.43064914891396,2,244.5,0.304,3.8,17.69142857143503
12086000128,0.0556152019407659,Low,13.4765625,0.119389957897936,0.4658281393172968,0.0714714710354826,0.0722987288135593,0.4065275657710259,0.337883141762452,0.5781636650043803,0.1673084447603895,0.9342675952350666,8.7,6.6,3.0,46.8,3.1,13.0,7.0,25015.8125,1210500.90625,False,27.489444444444437,18.861298297827904,17.1033547008547,784.0,6.666666666666667,44.0,0.8731435643564357,7.0,13.0,12.0,0.8935643564356436,0.0,1.1685714285720348,0.2571428571428429,-0.2600000000000775,-0.6342857142861451,7.017142857145585,-0.6571428571432435,3493.400000000997,2143.7428571433597,0.7171428571429603,-8.714285714287678,4.580000000000625,-0.2942857142859784,204.1142857143497,213.057142857188,0.2314285714284084,0.6228571428570847,-0.10000000000028697,0.7314285714279366,-0.8200000000002697,0.11529879071563638,48.42414769336063,7,60.00081410256409,0.00840764331210191,0.8372524752475243,10.166571428576702
12086000129,0.0852638270024027,Low,37.5,0.1305554335657489,0.6530852425951544,0.038642389422551,0.1091724898404202,0.6426606031071566,0.5591043814856437,0.988429002978776,0.2224684777089469,0.9660597355637756,2.1,5.9,1.8,75.2,4.5,0.0,0.0,5908.272727272727,970116.6363636364,False,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.117142857143225,0.08571428571427647,0.18285714285718194,-2.331428571429089,2.0000000000006923,1.005714285714502,10188.14285714703,3889.1714285732915,0.0,2.3857142857143088,0.8800000000004926,-0.7428571428573607,90.85714285719486,-31.82857142859121,0.26571428571432953,-0.5342857142858873,0.7742857142858834,-1.8400000000004617,0.008571428571337471,0.09536225747337868,74.26679629457732,3,50.400000000000006,5.9,5.9,0.0
12086000130,0.0629684183918964,Low,17.1875,0.1156883838719935,0.5442933532684622,0.0647987270547755,0.3624673367919374,0.4319509726742551,0.3502843026545716,0.6167830126693173,0.1665780406892116,0.9599811415522296,9.8,3.7,3.6,46.6,2.1,13.0,4.0,17241.51724137931,951600.6896551724,False,9.048,10.030654013742248,18.391410256410257,1736.0,8.833333333333334,77.33333333333333,0.7266705069124424,4.0,13.0,5.0,0.9567972350230415,0.0,1.351428571429153,-0.7228571428573571,0.20571428571433753,3.494285714286764,-0.2057142857143422,-0.40571428571444146,5402.94285714485,8272.25714285901,-0.48857142857148755,-0.2514285714290138,1.928571428572137,-0.6142857142855733,155.68571428577164,133.65714285720372,0.8028571428572512,0.028571428571353964,0.8457142857144391,3.157142857143891,-1.0057142857145926,0.08200554944722686,13.710704192546581,3,54.964179487179486,0.0021301093839953948,1.0113191244239632,13.2440000000057
12086000131,0.0813318406489167,Low,33.0078125,0.1486266373999974,0.54722250379674,0.0734620569445848,0.4310132209125585,0.41808974756857,0.3400881948962626,0.6286456437989981,0.22379121785541,0.9182757118073108,13.4,2.6,2.7,61.6,4.3,7.0,5.0,23560.28,1210353.56,False,23.361111111111125,52.625563909774435,13.036984126984127,213.0,0.6666666666666666,11.333333333333334,0.687793427230047,5.0,7.0,5.0,0.6291079812206573,0.0,1.4657142857147798,-1.431428571428974,-0.4714285714286498,-1.9028571428573378,3.9285714285729494,-0.9457142857147899,8345.942857146221,2202.771428571808,-0.22285714285722047,-3.1942857142870653,5.2914285714303935,-1.454285714286191,137.4857142857591,236.3714285714976,0.4885714285715031,1.1228571428574592,0.10571428571409082,1.002857142857455,0.6371428571429993,0.09394520204338155,85.08741248697876,3,146.9044126984127,0.012149532710280374,0.8117370892018778,19.64057142857805
12086000132,0.1026265770843604,Moderate,54.4921875,0.1896804053318534,0.5410499672056855,0.1470944181922265,0.5080272823991125,0.3892967821690375,0.3125075303019349,0.5760781274569265,0.2322663924714803,0.919340113701416,17.5,14.5,10.3,52.6,3.9,28.0,5.0,27930.291666666668,1236251.4166666667,False,15.322457264957265,50.17482497395753,13.326944444444445,991.0,8.0,57.666666666666664,0.7023208879919274,5.0,28.0,8.0,0.6791120080726539,0.0,-0.4086289010182927,-1.6590763913632018,1.6736157076923124,-0.05805215180583176,-0.5071549298220879,-0.03721464356363615,4824.344794403412,1896.9265905354757,-0.000239288069270076,-2.3369418118552665,1.1760803748052846,2.564685347017539,153.5275896978819,245.34811714941938,-1.6555492419118791,0.8446853470166893,-2.862909916163386,0.42913610510453476,1.7839196251951772,0.08527498652743075,55.899152420587455,5,186.7784722222222,0.014616935483870967,4.316347124117053,0.0
12086000145,0.0373208088105792,Low,5.6640625,0.0711897275267052,0.5242442991031141,0.0476622823104431,0.1608477652342428,0.4713516317058221,0.394409503843466,0.6600580396253117,0.0947171727429674,0.9345545551067276,8.5,1.7,2.9,20.8,1.8,10.0,2.0,15528.75,1050879.0,False,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0200000000003846,0.4428571428573813,-0.4885714285719244,2.6114285714301713,8.834285714290255,-0.7600000000003168,6948.914285713355,-2130.5428571430366,-0.41714285714297006,-6.325714285715469,5.3828571428579375,0.02285714285729527,113.85714285711602,-512.6571428570788,-1.6742857142857104,2.917142857143147,-1.7428571428566269,1.3657142857140006,0.9542857142855822,0.10272394574366678,26.99051207024044,0,204.0,1.7,1.7,8.670000000003268
12086000134,0.0946051408582781,Moderate,46.484375,0.2020863497237363,0.4681421629299002,0.1386026555536752,0.4510041442965724,0.3614546468718865,0.2050818648086051,0.4622840993328391,0.2655700438937973,0.8608860593395977,19.5,12.7,14.4,63.8,1.6,22.0,14.0,34592.1282051282,1325698.435897436,False,8.375170068027211,21.65249275084402,16.351982323232324,2794.0,21.0,153.0,0.7122175141242938,14.0,22.0,23.0,0.7846045197740112,0.0,-0.754285714286153,-1.1514285714293029,1.4800000000001752,0.7485714285720261,-2.725714285715287,0.3657142857147259,3895.6571428583675,1491.0857142862747,1.0028571428572186,-4.494285714287172,4.437142857144506,-1.3085714285717687,97.40000000003299,66.91428571429692,-0.3885714285716211,1.028571428571722,-0.2657142857141917,-1.0800000000002128,1.1485714285711806,0.0573736495136212,36.241035914702586,6,149.13634469696967,0.004543828264758497,3.6548375706214684,0.0
12086000140,0.0699263712169923,Low,23.046875,0.1451274678278041,0.4818272671852927,0.0748828877673625,0.0634247756946645,0.4225476147804211,0.3580086267138967,0.6172706634544106,0.2153720478882457,0.94788465528307,12.0,3.8,9.8,47.2,6.7,11.0,5.0,18458.555555555555,970391.0,False,24.920454545454547,15.456144323671499,11.352070707070707,468.0,5.0,23.0,0.7628205128205128,5.0,11.0,5.0,0.7905982905982906,0.0,0.6057142857144747,0.7971428571432065,1.3800000000005506,0.49428571428588325,0.5857142857144814,0.474285714285759,2960.8857142864595,409.57142857173284,0.14571428571437978,-2.3028571428583624,2.945714285715456,1.9628571428574615,69.91428571431626,-125.22857142857738,-0.7628571428572111,0.5371428571432915,-0.2914285714285745,0.9571428571430757,-0.4485714285712586,0.08595864816842491,14.635312974335033,4,151.77515151515152,0.00810234541577825,0.9012820512820514,7.268571428573697
12086000222,0.0920451022028491,Moderate,44.53125,0.1649915267782693,0.5578777528772599,0.0906131569157118,0.4286525597854769,0.4970330988926189,0.3686637507205099,0.5704153048273692,0.2393698966408268,0.9246240501603252,13.4,6.2,22.9,49.5,2.5,23.0,7.0,19183.433628318584,1482692.8938053097,False,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.214285714286509,1.077142857143516,-0.7885714285716557,-2.0800000000029804,-1.1771428571427196,-1.5257142857150552,5433.057142859056,2200.000000000753,1.1342857142863987,-3.1342857142862335,0.48000000000037546,-0.7514285714290784,113.80000000004202,-441.8285714285519,1.5371428571438113,-2.1314285714296473,2.02571428571541,2.657142857143467,-1.9771428571436858,0.10272394574366678,26.99051207024044,0,321.6,6.2,6.2,0.0
12086000204,0.1241906410166592,Moderate,69.7265625,0.2158228580955505,0.5754285811638948,0.1369915677194853,0.3825195757755971,0.5783314368376842,0.4055533965320745,0.5626999657434238,0.2946541484716157,0.9480385309306946,23.4,5.5,22.7,65.0,0.0,21.0,8.0,14218.322147651006,1673624.9597315437,False,17.878431372549016,21.093079146324765,17.225158730158732,1873.0,9.666666666666666,74.33333333333333,0.7311799252536039,8.0,21.0,10.0,0.8142018152696209,0.0,2.1628571428576753,-0.19714285714301688,0.017142857143026016,-0.8571428571427483,-0.34857142857206935,-1.488571428571974,-1215.342857143651,1120.5428571431157,-0.14571428571444775,-3.6171428571439375,1.6857142857148344,1.0057142857146022,89.28571428575553,-226.20000000004853,1.9228571428580696,-0.10000000000041975,2.011428571429416,-0.18285714285686666,-3.6600000000007786,0.11375448976853839,17.504293892229175,8,158.53128571428567,0.002934898612593383,1.4785104111051788,50.6108571428696
12086000206,0.1362685449069848,High,77.734375,0.2460405089639623,0.5538459722782646,0.1592446312111582,0.4837942313410646,0.4636550013695002,0.3414257028535253,0.5408585764988656,0.3328363867167665,0.9394963493283672,19.4,14.5,30.9,72.4,1.8,30.0,9.0,21729.59223300971,1413099.5145631067,False,26.435714285714294,33.00934126984127,14.58227777777778,1008.0,3.6666666666666665,54.0,0.6284722222222222,9.0,30.0,11.0,0.5327380952380952,0.0,-0.6228571428567897,0.2828571428571003,-0.057142857143031196,1.1400000000002979,2.4285714285720146,-1.060000000000263,1670.7142857146428,941.685714286076,-0.6142857142855739,-3.4400000000005018,2.1742857142859355,0.1742857142858051,93.3428571428849,148.14285714289286,-0.1485714285715759,0.7971428571427321,0.5800000000001109,1.0771428571432677,-1.0485714285711445,0.09869363922998987,20.661422038511027,7,182.70381111111107,0.014370664023785926,5.387152777777778,0.0
12086000224,0.1363586399057405,High,77.9296875,0.2389532352100954,0.57064990053744,0.1964976764276607,0.5289670622558704,0.4610815662175213,0.3384081544133593,0.5800923523597726,0.2814087939925301,0.9447003674406768,20.7,20.9,18.2,63.1,2.3,22.0,7.0,20637.85714285714,1324350.7571428572,False,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.102857142858014,0.6914285714287199,-3.8657142857155655,-0.6457142857144782,-1.0942857142865539,-2.2400000000007916,4192.285714287646,2926.800000000976,-2.148571428571786,0.44285714285659317,0.9057142857148788,-1.185714285714709,131.20000000004723,-698.6285714285053,0.2200000000001113,-0.47428571428556443,-0.557142857142776,-1.31999999999964,-3.02857142857279,0.10272394574366678,26.99051207024044,0,496.79999999999995,20.9,20.9,0.0
12086000211,0.1188890765176377,Moderate,66.2109375,0.2234001261879605,0.5321799881957493,0.1250873967966695,0.3502462232472459,0.4271173328641544,0.3260703571170389,0.634311807848687,0.3217128555792514,0.9231542199016204,17.1,10.0,17.4,77.8,5.5,10.0,4.0,26207.765625,1410742.09375,False,1.8899999999999977,32.109747474747465,18.34755555555555,636.0,2.5,28.0,0.6564465408805031,4.0,10.0,4.0,0.7720125786163522,0.0,0.8371428571432654,-0.04571428571443294,1.0714285714284795,-0.6828571428573948,2.462857142857421,-1.0000000000004707,2002.685714286625,1291.1142857146453,0.9714285714288855,-2.6400000000010198,1.922857142857831,-0.7314285714292222,122.42857142860412,-37.31428571428935,1.2457142857147536,-0.39428571428557946,0.8657142857146248,-0.2799999999999722,0.8200000000004533,0.09037822661124081,31.514621025578233,6,96.65680000000008,0.015698587127158558,3.4355345911949686,14.31514285714984
12086000212,0.1266019273016661,High,71.09375,0.2266999891525584,0.5584558154366256,0.1354266254508915,0.5126879543988329,0.4296410658739975,0.3274624361156566,0.6135840942785902,0.3179733528542252,0.9089035265160506,14.8,15.0,31.6,55.5,9.4,15.0,5.0,24579.030303030304,1340458.696969697,False,24.259333333333338,31.780336419753077,17.49787037037037,576.0,6.166666666666667,31.0,0.6354166666666666,5.0,15.0,6.0,0.6875,0.0,-1.0742857142860758,0.5371428571430982,2.637142857143545,-0.2771428571429769,-0.8714285714288161,-1.3371428571433766,2899.5428571439134,700.0857142863449,0.0771428571431645,1.1657142857144818,1.074285714285926,-1.1857142857147223,67.00000000002257,61.11428571432392,1.0400000000002814,0.5857142857146599,1.011428571428918,-0.8085714285712828,-2.122857142857822,0.0872521392292018,25.485522886287683,4,96.23151851851851,0.025996533795493933,5.468750000000001,0.0
12086000213,0.0783538885329905,Low,31.0546875,0.1558975329224762,0.5025986432508456,0.0532425044331293,0.074902028661332,0.5335994430689383,0.3909957229535486,0.5711508103645798,0.2585525614118231,0.9423452112058288,4.1,7.2,27.8,48.1,9.7,15.0,8.0,17409.945205479453,1625886.5753424657,False,24.830736531986535,15.151778577251777,18.140666666666668,1020.0,12.5,58.666666666666664,0.7225490196078431,8.0,15.0,13.0,0.9333333333333333,0.0,-2.131428571429319,-0.8000000000003887,3.260000000001513,1.4142857142864997,-3.648571428572304,1.5828571428575735,11076.257142860808,2053.8571428577075,-1.0742857142861792,-2.9914285714288518,1.1828571428573893,-1.2571428571434415,125.4857142857562,221.17142857151472,-0.9257142857146243,0.6028571428574212,0.07999999999995175,0.6257142857149017,-1.2314285714289563,0.12510177649302068,26.06815822428358,9,24.023266666666657,0.007051909892262488,1.9976470588235296,0.0
